state_name,year,ethanol_beer_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_shots_liquor,number_of_drinks_total,beer_share_signal,spirit_share_signal,total_selected_signal,total_drinks_signal
California,2011,0.95,0.72,2.25,225.1852,149.4891,480.0,0.4222222222222222,0.32,1.67,480.0
California,2012,0.99,0.74,2.35,234.6667,153.6415,501.3333,0.42127659574468085,0.3148936170212766,1.73,501.3333
California,2013,0.98,0.75,2.33,232.2963,155.7178,497.0667,0.4206008583690987,0.3218884120171674,1.73,497.0667
California,2014,1.0,0.73,2.33,237.037,151.5653,497.0667,0.4291845493562232,0.3133047210300429,1.73,497.0667
California,2015,1.0,0.75,2.28,237.037,155.7178,486.4,0.4385964912280702,0.32894736842105265,1.75,486.4
California,2016,0.96,0.78,2.34,227.5556,161.9465,499.2,0.41025641025641024,0.33333333333333337,1.74,499.2
California,2017,0.94,0.78,2.31,222.8148,161.9465,492.8,0.4069264069264069,0.33766233766233766,1.72,492.8
California,2018,1.0,0.87,2.49,237.037,180.6326,531.2,0.4016064257028112,0.34939759036144574,1.87,531.2
California,2019,1.05,0.91,2.57,248.8889,188.9376,548.2667,0.40856031128404674,0.3540856031128405,1.96,548.2667
California,2020,1.06,0.95,2.63,251.2593,197.2425,561.0667,0.4030418250950571,0.3612167300380228,2.01,561.0667
California,2021,1.11,1.1,2.84,263.1111,228.3861,605.8667,0.39084507042253525,0.38732394366197187,2.21,605.8667
California,2022,1.11,1.2,2.93,263.1111,249.1484,625.0667,0.37883959044368604,0.40955631399317405,2.31,625.0667
California,2023,1.09,1.27,2.98,258.3704,263.6821,635.7333,0.36577181208053694,0.4261744966442953,2.3600000000000003,635.7333
Colorado,1977,1.4,1.19,2.95,331.8519,247.0722,629.3333,0.47457627118644063,0.40338983050847455,2.59,629.3333
Colorado,1978,1.6,1.39,3.46,379.2593,288.5969,738.1333,0.46242774566473993,0.40173410404624277,2.99,738.1333
Colorado,1979,1.63,1.33,3.42,386.3704,276.1395,729.6,0.4766081871345029,0.3888888888888889,2.96,729.6
Colorado,1980,1.56,1.31,3.33,369.7778,271.987,710.4,0.46846846846846846,0.3933933933933934,2.87,710.4
Colorado,1981,1.62,1.26,3.32,384.0,261.6058,708.2667,0.48795180722891573,0.3795180722891566,2.88,708.2667
Colorado,1982,1.63,1.17,3.26,386.3704,242.9197,695.4667,0.5,0.3588957055214724,2.8,695.4667
Colorado,1983,1.57,1.12,3.15,372.1481,232.5385,672.0,0.4984126984126985,0.3555555555555556,2.6900000000000004,672.0
Colorado,1984,1.51,1.12,3.1,357.9259,232.5385,661.3333,0.48709677419354835,0.3612903225806452,2.63,661.3333
Colorado,1985,1.48,1.18,3.17,350.8148,244.9959,676.2667,0.4668769716088328,0.37223974763406936,2.66,676.2667
Colorado,1986,1.49,0.95,2.9,353.1852,197.2425,618.6667,0.5137931034482759,0.3275862068965517,2.44,618.6667
Colorado,1987,1.45,0.94,2.84,343.7037,195.1663,605.8667,0.5105633802816901,0.33098591549295775,2.3899999999999997,605.8667
Colorado,1988,1.44,0.92,2.76,341.3333,191.0138,588.8,0.5217391304347826,0.33333333333333337,2.36,588.8
Colorado,1989,1.42,0.85,2.64,336.5926,176.4801,563.2,0.5378787878787878,0.32196969696969696,2.27,563.2
Colorado,1990,1.35,0.75,2.39,320.0,155.7178,509.8667,0.5648535564853556,0.3138075313807531,2.1,509.8667
Colorado,1991,1.39,0.87,2.61,329.4815,180.6326,556.8,0.5325670498084291,0.33333333333333337,2.26,556.8
Colorado,1992,1.34,0.81,2.52,317.6296,168.1752,537.6,0.5317460317460317,0.32142857142857145,2.1500000000000004,537.6
Colorado,1993,1.4,0.86,2.63,331.8519,178.5564,561.0667,0.532319391634981,0.3269961977186312,2.26,561.0667
Colorado,1994,1.36,0.84,2.55,322.3704,174.4039,544.0,0.5333333333333334,0.32941176470588235,2.2,544.0
Colorado,1995,1.34,0.78,2.47,317.6296,161.9465,526.9333,0.5425101214574899,0.3157894736842105,2.12,526.9333
Colorado,1996,1.36,0.84,2.57,322.3704,174.4039,548.2667,0.529182879377432,0.32684824902723736,2.2,548.2667
Colorado,1997,1.3,0.81,2.48,308.1481,168.1752,529.0667,0.5241935483870968,0.3266129032258065,2.1100000000000003,529.0667
Colorado,1998,1.33,0.83,2.53,315.2593,172.3277,539.7333,0.5256916996047432,0.32806324110671936,2.16,539.7333
Colorado,1999,1.33,0.75,2.45,315.2593,155.7178,522.6667,0.5428571428571428,0.3061224489795918,2.08,522.6667
Colorado,2000,1.35,0.89,2.6,320.0,184.7851,554.6667,0.5192307692307693,0.3423076923076923,2.24,554.6667
Colorado,2001,1.42,0.96,2.78,336.5926,199.3187,593.0667,0.5107913669064749,0.34532374100719426,2.38,593.0667
Colorado,2002,1.35,0.9,2.64,320.0,186.8613,563.2,0.5113636363636364,0.3409090909090909,2.25,563.2
Colorado,2003,1.33,0.87,2.6,315.2593,180.6326,554.6667,0.5115384615384615,0.3346153846153846,2.2,554.6667
Colorado,2004,1.3,0.95,2.68,308.1481,197.2425,571.7333,0.48507462686567165,0.3544776119402985,2.25,571.7333
Colorado,2005,1.31,0.99,2.72,310.5185,205.5474,580.2667,0.48161764705882354,0.3639705882352941,2.3,580.2667
Colorado,2006,1.29,0.98,2.72,305.7778,203.4712,580.2667,0.4742647058823529,0.36029411764705876,2.27,580.2667
Colorado,2007,1.3,1.01,2.78,308.1481,209.6999,593.0667,0.4676258992805756,0.36330935251798563,2.31,593.0667
Colorado,2008,1.28,1.02,2.77,303.4074,211.7762,590.9333,0.4620938628158845,0.36823104693140796,2.3,590.9333
Colorado,2009,1.23,1.01,2.7,291.5556,209.6999,576.0,0.4555555555555555,0.37407407407407406,2.24,576.0
Colorado,2010,1.22,1.01,2.71,289.1852,209.6999,578.1333,0.45018450184501846,0.3726937269372694,2.23,578.1333
Colorado,2011,1.2,1.04,2.72,284.4444,215.9286,580.2667,0.4411764705882352,0.38235294117647056,2.24,580.2667
Colorado,2012,1.15,1.08,2.76,272.5926,224.2336,588.8,0.4166666666666667,0.39130434782608703,2.23,588.8
Colorado,2013,1.2,1.11,2.81,284.4444,230.4623,599.4667,0.4270462633451957,0.39501779359430605,2.31,599.4667
Colorado,2014,1.14,1.11,2.77,270.2222,230.4623,590.9333,0.4115523465703971,0.40072202166064985,2.25,590.9333
Colorado,2015,1.12,1.14,2.77,265.4815,236.691,590.9333,0.40433212996389895,0.4115523465703971,2.26,590.9333
Colorado,2016,1.14,1.16,2.82,270.2222,240.8435,601.6,0.40425531914893614,0.41134751773049644,2.3,601.6
Colorado,2017,1.14,1.19,2.84,270.2222,247.0722,605.8667,0.4014084507042253,0.41901408450704225,2.33,605.8667
Colorado,2018,1.14,1.23,2.88,270.2222,255.3771,614.4,0.3958333333333333,0.42708333333333337,2.37,614.4
Colorado,2019,1.17,1.14,2.78,277.3333,236.691,593.0667,0.420863309352518,0.41007194244604317,2.3099999999999996,593.0667
Colorado,2020,1.14,1.33,2.98,270.2222,276.1395,635.7333,0.38255033557046975,0.4463087248322148,2.4699999999999998,635.7333
Colorado,2021,1.17,1.39,3.06,277.3333,288.5969,652.8,0.38235294117647056,0.45424836601307184,2.5599999999999996,652.8
Colorado,2022,1.13,1.48,3.08,267.8519,307.283,657.0667,0.36688311688311687,0.4805194805194805,2.61,657.0667
Colorado,2023,1.08,1.49,3.07,256.0,309.3593,654.9333,0.35179153094462545,0.485342019543974,2.5700000000000003,654.9333
Connecticut,1977,1.06,1.23,2.64,251.2593,255.3771,563.2,0.4015151515151515,0.4659090909090909,2.29,563.2
Connecticut,1978,1.09,1.21,2.69,258.3704,251.2247,573.8667,0.4052044609665428,0.44981412639405205,2.3,573.8667
Connecticut,1979,1.14,1.21,2.76,270.2222,251.2247,588.8,0.41304347826086957,0.4384057971014493,2.3499999999999996,588.8
Connecticut,1980,1.06,1.2,2.69,251.2593,249.1484,573.8667,0.3940520446096655,0.44609665427509293,2.26,573.8667
Connecticut,1981,1.05,1.18,2.67,248.8889,244.9959,569.6,0.39325842696629215,0.44194756554307113,2.23,569.6
Connecticut,1982,1.04,1.21,2.74,246.5185,251.2247,584.5333,0.3795620437956204,0.44160583941605835,2.25,584.5333
Connecticut,1983,1.1,1.22,2.8,260.7407,253.3009,597.3333,0.3928571428571429,0.4357142857142857,2.3200000000000003,597.3333
Connecticut,1984,1.1,1.19,2.78,260.7407,247.0722,593.0667,0.3956834532374101,0.42805755395683454,2.29,593.0667
Connecticut,1985,1.12,1.19,2.81,265.4815,247.0722,599.4667,0.39857651245551606,0.42348754448398573,2.31,599.4667
Connecticut,1986,1.11,1.14,2.76,263.1111,236.691,588.8,0.4021739130434783,0.41304347826086957,2.25,588.8
Connecticut,1987,1.14,1.1,2.75,270.2222,228.3861,586.6667,0.4145454545454545,0.4,2.24,586.6667
Connecticut,1988,1.12,1.05,2.67,265.4815,218.0049,569.6,0.41947565543071164,0.39325842696629215,2.17,569.6
Connecticut,1989,1.07,0.96,2.5,253.6296,199.3187,533.3333,0.42800000000000005,0.384,2.0300000000000002,533.3333
Connecticut,1990,1.09,0.92,2.46,258.3704,191.0138,524.8,0.44308943089430897,0.3739837398373984,2.0100000000000002,524.8
Connecticut,1991,1.03,0.84,2.29,244.1481,174.4039,488.5333,0.4497816593886463,0.3668122270742358,1.87,488.5333
Connecticut,1992,1.01,0.83,2.3,239.4074,172.3277,490.6667,0.4391304347826087,0.36086956521739133,1.8399999999999999,490.6667
Connecticut,1993,0.96,0.8,2.2,227.5556,166.0989,469.3333,0.4363636363636363,0.36363636363636365,1.76,469.3333
Connecticut,1994,0.99,0.78,2.2,234.6667,161.9465,469.3333,0.44999999999999996,0.35454545454545455,1.77,469.3333
Connecticut,1995,0.96,0.78,2.2,227.5556,161.9465,469.3333,0.4363636363636363,0.35454545454545455,1.74,469.3333
Connecticut,1996,0.91,0.72,2.09,215.7037,149.4891,445.8667,0.43540669856459335,0.3444976076555024,1.63,445.8667
Connecticut,1997,0.95,0.74,2.17,225.1852,153.6415,462.9333,0.4377880184331797,0.34101382488479265,1.69,462.9333
Connecticut,1998,0.96,0.76,2.21,227.5556,157.794,471.4667,0.4343891402714932,0.3438914027149321,1.72,471.4667
Connecticut,1999,0.94,0.75,2.18,222.8148,155.7178,465.0667,0.4311926605504587,0.3440366972477064,1.69,465.0667
Connecticut,2000,0.94,0.74,2.18,222.8148,153.6415,465.0667,0.4311926605504587,0.33944954128440363,1.68,465.0667
Connecticut,2001,0.95,0.74,2.19,225.1852,153.6415,467.2,0.4337899543378995,0.3378995433789954,1.69,467.2
Connecticut,2002,0.95,0.75,2.21,225.1852,155.7178,471.4667,0.42986425339366513,0.3393665158371041,1.7,471.4667
Connecticut,2003,0.93,0.78,2.23,220.4444,161.9465,475.7333,0.41704035874439466,0.34977578475336324,1.71,475.7333
Connecticut,2004,0.93,0.79,2.25,220.4444,164.0227,480.0,0.41333333333333333,0.35111111111111115,1.7200000000000002,480.0
Connecticut,2005,0.9,0.79,2.23,213.3333,164.0227,475.7333,0.40358744394618834,0.3542600896860987,1.69,475.7333
Connecticut,2006,0.93,0.81,2.3,220.4444,168.1752,490.6667,0.4043478260869566,0.35217391304347834,1.7400000000000002,490.6667
Connecticut,2007,0.92,0.84,2.33,218.0741,174.4039,497.0667,0.3948497854077253,0.3605150214592274,1.76,497.0667
Connecticut,2008,0.93,0.85,2.36,220.4444,176.4801,503.4667,0.39406779661016955,0.3601694915254237,1.78,503.4667
Connecticut,2009,0.88,0.85,2.31,208.5926,176.4801,492.8,0.38095238095238093,0.36796536796536794,1.73,492.8
Connecticut,2010,0.88,0.87,2.35,208.5926,180.6326,501.3333,0.37446808510638296,0.3702127659574468,1.75,501.3333
Connecticut,2011,0.86,0.88,2.35,203.8519,182.7088,501.3333,0.3659574468085106,0.37446808510638296,1.74,501.3333
Connecticut,2012,0.86,0.91,2.38,203.8519,188.9376,507.7333,0.36134453781512604,0.3823529411764706,1.77,507.7333
Connecticut,2013,0.85,0.91,2.37,201.4815,188.9376,505.6,0.3586497890295358,0.38396624472573837,1.76,505.6
Connecticut,2014,0.84,0.92,2.36,199.1111,191.0138,503.4667,0.3559322033898305,0.3898305084745763,1.76,503.4667
Connecticut,2015,0.85,0.95,2.41,201.4815,197.2425,514.1333,0.3526970954356846,0.39419087136929454,1.7999999999999998,514.1333
Connecticut,2016,0.85,0.98,2.44,201.4815,203.4712,520.5333,0.3483606557377049,0.4016393442622951,1.83,520.5333
Connecticut,2017,0.82,0.99,2.41,194.3704,205.5474,514.1333,0.3402489626556016,0.4107883817427386,1.81,514.1333
Connecticut,2018,0.8,1.01,2.4,189.6296,209.6999,512.0,0.33333333333333337,0.42083333333333334,1.81,512.0
Connecticut,2019,0.81,1.07,2.47,192.0,222.1573,526.9333,0.32793522267206476,0.4331983805668016,1.8800000000000001,526.9333
Connecticut,2020,0.79,1.11,2.5,187.2593,230.4623,533.3333,0.316,0.44400000000000006,1.9000000000000001,533.3333
Connecticut,2021,0.78,1.19,2.54,184.8889,247.0722,541.8667,0.30708661417322836,0.46850393700787396,1.97,541.8667
Connecticut,2022,0.73,1.15,2.41,173.037,238.7672,514.1333,0.3029045643153527,0.47717842323651444,1.88,514.1333
Connecticut,2023,0.7,1.15,2.37,165.9259,238.7672,505.6,0.2953586497890295,0.4852320675105485,1.8499999999999999,505.6
Delaware,1977,1.3,1.33,2.86,308.1481,276.1395,610.1333,0.4545454545454546,0.46503496503496505,2.63,610.1333
Delaware,1978,1.31,1.3,2.85,310.5185,269.9108,608.0,0.45964912280701753,0.45614035087719296,2.6100000000000003,608.0
Delaware,1979,1.35,1.31,2.92,320.0,271.987,622.9333,0.4623287671232877,0.4486301369863014,2.66,622.9333
Delaware,1980,1.44,1.37,3.11,341.3333,284.4444,663.4667,0.4630225080385852,0.44051446945337625,2.81,663.4667
Delaware,1981,1.52,1.4,3.24,360.2963,290.6732,691.2,0.4691358024691358,0.4320987654320987,2.92,691.2
Delaware,1982,1.54,1.38,3.26,365.037,286.5207,695.4667,0.47239263803680986,0.4233128834355828,2.92,695.4667
Delaware,1983,1.55,1.35,3.25,367.4074,280.292,693.3333,0.47692307692307695,0.4153846153846154,2.9000000000000004,693.3333
Delaware,1984,1.52,1.29,3.2,360.2963,267.8345,682.6667,0.475,0.403125,2.81,682.6667
Delaware,1985,1.48,1.31,3.2,350.8148,271.987,682.6667,0.46249999999999997,0.409375,2.79,682.6667
Delaware,1986,1.46,1.25,3.16,346.0741,259.5296,674.1333,0.46202531645569617,0.39556962025316456,2.71,674.1333
Delaware,1987,1.46,1.23,3.12,346.0741,255.3771,665.6,0.4679487179487179,0.3942307692307692,2.69,665.6
Delaware,1988,1.46,1.21,3.08,346.0741,251.2247,657.0667,0.474025974025974,0.39285714285714285,2.67,657.0667
Delaware,1989,1.43,1.15,2.96,338.963,238.7672,631.4667,0.4831081081081081,0.3885135135135135,2.58,631.4667
Delaware,1990,1.44,1.14,2.95,341.3333,236.691,629.3333,0.48813559322033895,0.38644067796610165,2.58,629.3333
Delaware,1991,1.4,0.95,2.7,331.8519,197.2425,576.0,0.5185185185185185,0.3518518518518518,2.3499999999999996,576.0
Delaware,1992,1.4,0.97,2.73,331.8519,201.395,582.4,0.5128205128205128,0.3553113553113553,2.37,582.4
Delaware,1993,1.46,0.95,2.76,346.0741,197.2425,588.8,0.5289855072463768,0.34420289855072467,2.41,588.8
Delaware,1994,1.43,0.95,2.76,338.963,197.2425,588.8,0.5181159420289855,0.34420289855072467,2.38,588.8
Delaware,1995,1.3,0.92,2.62,308.1481,191.0138,558.9333,0.4961832061068702,0.3511450381679389,2.22,558.9333
Delaware,1996,1.39,0.94,2.78,329.4815,195.1663,593.0667,0.5,0.3381294964028777,2.33,593.0667
Delaware,1997,1.37,0.99,2.81,324.7407,205.5474,599.4667,0.48754448398576516,0.35231316725978645,2.3600000000000003,599.4667
Delaware,1998,1.41,1.03,2.91,334.2222,213.8524,620.8,0.48453608247422675,0.3539518900343643,2.44,620.8
Delaware,1999,1.4,1.03,2.9,331.8519,213.8524,618.6667,0.48275862068965514,0.3551724137931035,2.4299999999999997,618.6667
Delaware,2000,1.36,1.05,2.89,322.3704,218.0049,616.5333,0.47058823529411764,0.3633217993079585,2.41,616.5333
Delaware,2001,1.39,1.07,2.94,329.4815,222.1573,627.2,0.4727891156462585,0.36394557823129253,2.46,627.2
Delaware,2002,1.39,1.1,3.01,329.4815,228.3861,642.1333,0.46179401993355484,0.36544850498338877,2.49,642.1333
Delaware,2003,1.38,1.18,3.12,327.1111,244.9959,665.6,0.44230769230769224,0.3782051282051282,2.5599999999999996,665.6
Delaware,2004,1.42,1.28,3.27,336.5926,265.7583,697.6,0.43425076452599387,0.39143730886850153,2.7,697.6
Delaware,2005,1.42,1.24,3.25,336.5926,257.4534,693.3333,0.4369230769230769,0.38153846153846155,2.66,693.3333
Delaware,2006,1.41,1.26,3.26,334.2222,261.6058,695.4667,0.4325153374233129,0.3865030674846626,2.67,695.4667
Delaware,2007,1.38,1.23,3.19,327.1111,255.3771,680.5333,0.43260188087774293,0.38557993730407525,2.61,680.5333
Delaware,2008,1.35,1.23,3.15,320.0,255.3771,672.0,0.4285714285714286,0.3904761904761905,2.58,672.0
Delaware,2009,1.32,1.34,3.31,312.8889,278.2157,706.1333,0.3987915407854985,0.40483383685800606,2.66,706.1333
Delaware,2010,1.36,1.36,3.38,322.3704,282.3682,721.0667,0.4023668639053255,0.4023668639053255,2.72,721.0667
Delaware,2011,1.34,1.52,3.55,317.6296,315.588,757.3333,0.3774647887323944,0.4281690140845071,2.8600000000000003,757.3333
Delaware,2012,1.32,1.58,3.59,312.8889,328.0454,765.8667,0.3676880222841226,0.4401114206128134,2.9000000000000004,765.8667
Delaware,2013,1.25,1.63,3.6,296.2963,338.4266,768.0,0.3472222222222222,0.4527777777777777,2.88,768.0
Delaware,2014,1.21,1.67,3.6,286.8148,346.7315,768.0,0.3361111111111111,0.46388888888888885,2.88,768.0
Delaware,2015,1.19,1.75,3.66,282.0741,363.3414,780.8,0.3251366120218579,0.4781420765027322,2.94,780.8
Delaware,2016,1.2,1.8,3.73,284.4444,373.7226,795.7333,0.32171581769436997,0.48257372654155495,3.0,795.7333
Delaware,2017,1.15,1.75,3.62,272.5926,363.3414,772.2667,0.3176795580110497,0.48342541436464087,2.9,772.2667
Delaware,2018,1.11,1.69,3.52,263.1111,350.884,750.9333,0.3153409090909091,0.48011363636363635,2.8,750.9333
Delaware,2019,1.11,1.61,3.43,263.1111,334.2741,731.7333,0.3236151603498542,0.46938775510204084,2.72,731.7333
Delaware,2020,1.12,2.12,4.0,265.4815,440.1622,853.3333,0.28,0.53,3.24,853.3333
Delaware,2021,1.13,2.46,4.39,267.8519,510.7543,936.5333,0.25740318906605925,0.5603644646924829,3.59,936.5333
Delaware,2022,1.05,2.34,4.08,248.8889,485.8394,870.4,0.2573529411764706,0.5735294117647058,3.3899999999999997,870.4
Delaware,2023,1.02,2.38,4.09,241.7778,494.1444,872.5333,0.24938875305623473,0.5819070904645477,3.4,872.5333
District Of Columbia,1977,1.35,3.16,5.37,320.0,656.0908,1145.6,0.25139664804469275,0.5884543761638734,4.51,1145.6
District Of Columbia,1978,1.38,3.04,5.33,327.1111,631.176,1137.0667,0.2589118198874296,0.5703564727954972,4.42,1137.0667
District Of Columbia,1979,1.42,2.92,5.3,336.5926,606.2612,1130.6667,0.2679245283018868,0.5509433962264151,4.34,1130.6667
District Of Columbia,1980,1.49,2.94,5.41,353.1852,610.4136,1154.1333,0.2754158964879852,0.5434380776340111,4.43,1154.1333
District Of Columbia,1981,1.48,2.89,5.42,350.8148,600.0324,1156.2667,0.2730627306273063,0.533210332103321,4.37,1156.2667
District Of Columbia,1982,1.46,2.88,5.33,346.0741,597.9562,1137.0667,0.27392120075046905,0.5403377110694184,4.34,1137.0667
District Of Columbia,1983,1.51,2.71,5.27,357.9259,562.6602,1124.2667,0.2865275142314991,0.5142314990512334,4.22,1124.2667
District Of Columbia,1984,1.51,2.59,5.17,357.9259,537.7453,1102.9333,0.29206963249516443,0.5009671179883946,4.1,1102.9333
District Of Columbia,1985,1.44,2.35,4.8,341.3333,487.9157,1024.0,0.3,0.48958333333333337,3.79,1024.0
District Of Columbia,1986,1.45,2.09,4.54,343.7037,433.9335,968.5333,0.31938325991189426,0.46035242290748896,3.54,968.5333
District Of Columbia,1987,1.41,2.26,4.62,334.2222,469.2295,985.6,0.3051948051948052,0.4891774891774891,3.67,985.6
District Of Columbia,1988,1.38,1.9,4.22,327.1111,394.485,900.2667,0.32701421800947866,0.45023696682464454,3.28,900.2667
District Of Columbia,1989,1.39,1.72,3.92,329.4815,357.1127,836.2667,0.35459183673469385,0.4387755102040816,3.11,836.2667
District Of Columbia,1990,1.42,1.96,4.14,336.5926,406.9424,883.2,0.34299516908212563,0.4734299516908213,3.38,883.2
District Of Columbia,1991,1.42,1.85,3.89,336.5926,384.1038,829.8667,0.365038560411311,0.4755784061696658,3.27,829.8667
District Of Columbia,1992,1.61,1.74,4.05,381.6296,361.2652,864.0,0.3975308641975309,0.42962962962962964,3.35,864.0
District Of Columbia,1993,1.51,1.54,3.78,357.9259,319.7405,806.4,0.3994708994708995,0.40740740740740744,3.05,806.4
District Of Columbia,1994,1.5,1.52,3.76,355.5556,315.588,802.1333,0.398936170212766,0.4042553191489362,3.02,802.1333
District Of Columbia,1995,1.49,1.52,3.78,353.1852,315.588,806.4,0.3941798941798942,0.40211640211640215,3.01,806.4
District Of Columbia,1996,1.33,1.47,3.67,315.2593,305.2068,782.9333,0.36239782016348776,0.40054495912806537,2.8,782.9333
District Of Columbia,1997,1.42,1.61,3.83,336.5926,334.2741,817.0667,0.37075718015665793,0.42036553524804177,3.0300000000000002,817.0667
District Of Columbia,1998,1.37,1.57,3.73,324.7407,325.9692,795.7333,0.3672922252010724,0.42091152815013405,2.9400000000000004,795.7333
District Of Columbia,1999,1.38,1.36,3.52,327.1111,282.3682,750.9333,0.39204545454545453,0.3863636363636364,2.74,750.9333
District Of Columbia,2000,1.39,1.45,3.65,329.4815,301.0543,778.6667,0.38082191780821917,0.3972602739726027,2.84,778.6667
District Of Columbia,2001,1.36,1.46,3.61,322.3704,303.1306,770.1333,0.37673130193905824,0.40443213296398894,2.8200000000000003,770.1333
District Of Columbia,2002,1.36,1.47,3.66,322.3704,305.2068,780.8,0.37158469945355194,0.4016393442622951,2.83,780.8
District Of Columbia,2003,1.38,1.51,3.76,327.1111,313.5118,802.1333,0.3670212765957447,0.4015957446808511,2.8899999999999997,802.1333
District Of Columbia,2004,1.38,1.52,3.8,327.1111,315.588,810.6667,0.36315789473684207,0.4,2.9,810.6667
District Of Columbia,2005,1.4,1.56,3.9,331.8519,323.8929,832.0,0.358974358974359,0.4,2.96,832.0
District Of Columbia,2006,1.38,1.6,3.94,327.1111,332.1979,840.5333,0.350253807106599,0.4060913705583757,2.98,840.5333
District Of Columbia,2007,1.37,1.63,4.0,324.7407,338.4266,853.3333,0.3425,0.4075,3.0,853.3333
District Of Columbia,2008,1.35,1.64,4.0,320.0,340.5028,853.3333,0.3375,0.41,2.99,853.3333
District Of Columbia,2009,1.26,1.62,3.88,298.6667,336.3504,827.7333,0.3247422680412371,0.4175257731958763,2.88,827.7333
District Of Columbia,2010,1.22,1.61,3.83,289.1852,334.2741,817.0667,0.3185378590078329,0.42036553524804177,2.83,817.0667
